node_id,x,y
184674041,-84.2328559,42.189234
184674057,-84.2362559,42.189325
184674073,-84.2365519,42.190066
184674097,-84.2376189,42.190447
184674105,-84.2380659,42.190468
184674124,-84.2472949,42.190406
184674151,-84.2489289,42.18925
184674163,-84.4455289,42.217658
184674167,-84.4455309,42.218691
184674171,-84.4455359,42.219591
184674177,-84.4088539,42.251235
184674185,-84.5909239,42.276272
184674210,-84.4365169,42.310497
184674226,-84.2378919,42.098787
184674357,-84.2291589,42.075198
184674375,-84.3672089,42.240485
184674379,-84.3672029,42.239968
184674383,-84.3671939,42.238463
184674396,-84.3885789,42.160449
184674467,-84.3838129,42.169312
184674469,-84.3838019,42.170301
184674483,-84.3838479,42.176188
184674490,-84.3838829,42.18227
184674493,-84.3838969,42.185969
184674496,-84.3839039,42.188354
184674501,-84.3839109,42.189597
184674504,-84.3839159,42.193247
184674508,-84.3839229,42.195165
184674517,-84.3839379,42.196815
184674534,-84.3886029,42.145961
184674546,-84.3885709,42.15316
184674567,-84.2484169,42.310175
184674597,-84.2475149,42.304974
184674614,-84.2305076,42.183865
184674690,-84.2253734,42.1849557
184674696,-84.2236025,42.1837926
184674710,-84.4012489,42.194485
184674725,-84.4028049,42.193799
184674743,-84.4458749,42.212673
184674745,-84.4483319,42.212685
184674751,-84.5438459,42.207532
184674754,-84.5439619,42.208898
184674758,-84.5440729,42.210669
184674782,-84.4179597,42.2026598
184674833,-84.2787489,42.210993
184674835,-84.2776129,42.210982
184674837,-84.2688129,42.210933
184674850,-84.2566869,42.210846
184674860,-84.2775099,42.162329
184674968,-84.1621779,42.292674
184675052,-84.1920393,42.290775
184675110,-84.2598371,42.2919046
184675113,-84.2602647,42.2919011
184675229,-84.3003801,42.2814692
184675310,-84.335744,42.2769816
184675355,-84.3843788,42.2755645
184675395,-84.4068614,42.2716276
184675409,-84.4092799,42.2717893
184675450,-84.4273669,42.2719918
184675513,-84.483199,42.2692241
184675550,-84.538605,42.2693555
184675661,-84.6489583,42.2623119
184675721,-84.7172109,42.263883
184675868,-84.1621404,42.2923662
184675908,-84.1733132,42.293393
184675949,-84.1853349,42.291868
184675968,-84.1919676,42.2905485
184676066,-84.2598877,42.2914486
184676101,-84.272798,42.2888759
184676164,-84.2978779,42.280551
184676316,-84.3843766,42.2750953
184676351,-84.4092858,42.2716974
184676400,-84.426706,42.2720412
184676408,-84.4272736,42.2719218
184676528,-84.599668,42.2690778
184676654,-84.694877,42.2618176
184676754,-84.4325929,42.180437
184676768,-84.4147739,42.237663
184676777,-84.4172069,42.237672
184676781,-84.4184509,42.237674
184676791,-84.4025859,42.267019
184676794,-84.4015109,42.267136
184676800,-84.4014839,42.267899
184676808,-84.1916952,42.2573815
184676829,-84.1911119,42.2579248
184676867,-84.1908407,42.2567031
184676906,-84.4368069,42.214071
184676912,-84.4377219,42.214048
184676921,-84.4412629,42.214308
184676929,-84.4751809,42.280506
184676999,-84.4205479,42.250692
184677009,-84.4221399,42.24988
184677019,-84.3055359,42.124339
184677049,-84.3050809,42.123206
184677073,-84.3046239,42.124341
184677083,-84.5238589,42.218408
184677124,-84.5223669,42.216894
184677138,-84.3792709,42.196849
184677154,-84.3793449,42.195217
184677161,-84.4045809,42.220902
184677178,-84.4070609,42.220748
184677194,-84.4075799,42.220065
184677222,-84.4084319,42.219948
184677242,-84.3414499,42.116069
184677249,-84.3429199,42.116515
184677252,-84.3435109,42.116731
184677267,-84.3451359,42.116798
184677279,-84.6987839,42.345465
184677285,-84.7185586,42.345431
184677291,-84.1757199,42.300059
184677354,-84.2044559,42.295987
184677364,-84.6946429,42.262371
184677367,-84.6942769,42.265764
184677397,-84.6936399,42.2909
184677399,-84.6937009,42.297979
184677413,-84.4307369,42.247411
184677417,-84.4307329,42.249377
184677426,-84.4306855,42.2523786
184677439,-84.4201199,42.378578
184677446,-84.4038249,42.274575
184677448,-84.4062349,42.27461
184677459,-84.400484,42.196587
184677465,-84.4004509,42.195119
184677475,-84.4004596,42.1945282
184677488,-84.3507309,42.388572
184677499,-84.3501229,42.389124
184677533,-84.3501119,42.38815
184677543,-84.5176859,42.252731
184677559,-84.5169809,42.233
184677562,-84.5167389,42.224989
184677563,-84.5166539,42.221979
184677565,-84.5165849,42.219573
184677567,-84.5165669,42.21842
184677569,-84.5165569,42.216396
184677596,-84.4137419,42.417503
184677624,-84.4137726,42.3960683
184677631,-84.4137709,42.39573
184677638,-84.4137539,42.393118
184677652,-84.4138239,42.378498
184677770,-84.4178179,42.355058
184677774,-84.4159089,42.349379
184677778,-84.4138559,42.343022
184677788,-84.4136069,42.342103
184677800,-84.4135725,42.340696
184677803,-84.4136248,42.3372086
184677808,-84.4136413,42.3328474
184677812,-84.4136419,42.327478
184677816,-84.4136149,42.312569
184677820,-84.4135899,42.310288
184677823,-84.4135949,42.309979
184677825,-84.4136024,42.3071319
184677828,-84.4135899,42.305052
184677833,-84.4135869,42.303838
184677835,-84.4135889,42.302026
184677836,-84.4135729,42.300506
184677839,-84.4135789,42.299562
184677842,-84.4136219,42.293806
184677844,-84.4136269,42.292924
184677847,-84.4136259,42.292021
184677849,-84.4136296,42.2911131
184677860,-84.4136459,42.282088
184677864,-84.4136519,42.276953
184677882,-84.4140229,42.275264
184677889,-84.4145849,42.273581
184677893,-84.4154659,42.270925
184677897,-84.4157289,42.270112
184677901,-84.4158219,42.269813
184677905,-84.4160069,42.26924
184677909,-84.4161139,42.268865
184677912,-84.4163349,42.268063
184677914,-84.4163849,42.267911
184677916,-84.4166499,42.2670268
184677920,-84.4169099,42.2661003
184677934,-84.4171409,42.265197
184677937,-84.4171999,42.264302
184677940,-84.4172539,42.263398
184677944,-84.4173079,42.262482
184677948,-84.4173559,42.261583
184677951,-84.4173779,42.260656
184677954,-84.4174834,42.2604739
184677956,-84.4166419,42.258977
184677958,-84.4163593,42.2583873
184677960,-84.4148219,42.255584
184677962,-84.4143223,42.2547423
184677964,-84.4138219,42.25428
184677967,-84.4118459,42.252688
184678005,-84.2478619,42.100483
184678018,-84.3029369,42.190846
184678039,-84.4412719,42.184347
184678060,-84.4413179,42.186468
184678070,-84.4417909,42.186607
184678085,-84.4560179,42.210994
184678097,-84.5272699,42.216841
184678142,-84.4230749,42.336258
184678162,-84.4251616,42.3361583
184678194,-84.3873199,42.091608
184678308,-84.3637469,42.087964
184678321,-84.3449989,42.087941
184678329,-84.3156449,42.087929
184678350,-84.4492969,42.245631
184678353,-84.4492459,42.243779
184678364,-84.3856079,42.240367
184678372,-84.3855989,42.239641
184678376,-84.3855709,42.238479
184678380,-84.3855409,42.236761
184678385,-84.3855309,42.234937
184678393,-84.3855119,42.233185
184678408,-84.4047194,42.3092124
184678471,-84.3990749,42.208365
184678481,-84.3843668,42.2514126
184678485,-84.3843876,42.2529876
184678487,-84.3843899,42.256595
184678489,-84.3843749,42.259034
184678490,-84.3843779,42.259923
184678493,-84.3844109,42.262068
184678496,-84.3844099,42.263884
184678499,-84.3843799,42.269337
184678502,-84.3843649,42.271242
184678505,-84.3843699,42.272617
184678509,-84.3843729,42.273043
184678512,-84.3843799,42.273902
184678518,-84.3843672,42.2766446
184678521,-84.3843509,42.283886
184678526,-84.3843349,42.287566
184678575,-84.4048909,42.25147
184678578,-84.4037739,42.251464
184678582,-84.4031119,42.251545
184678585,-84.4019489,42.251769
184678589,-84.4007729,42.252005
184678593,-84.3995774,42.252252
184678597,-84.3988209,42.252387
184678601,-84.3984179,42.252443
184678606,-84.3970819,42.252716
184678609,-84.3957119,42.252995
184678611,-84.3940029,42.253324
184678617,-84.3932519,42.253534
184678646,-84.3916789,42.253845
184678650,-84.3895489,42.253853
184678667,-84.3860799,42.253859
184678676,-84.3986739,42.217429
184678695,-84.2551809,42.205846
184678699,-84.2535549,42.205826
184678712,-84.2523679,42.205888
184678723,-84.3688249,42.257623
184678726,-84.3663229,42.257606
184678729,-84.3649239,42.257621
184678733,-84.3649349,42.249608
184678740,-84.3624249,42.249608
184678746,-84.4771466,42.2765653
184678773,-84.3644969,42.153319
184678798,-84.2449499,42.304681
184678812,-84.2387526,42.3046857
184678836,-84.4426789,42.219128
184678840,-84.4434019,42.219144
184678859,-84.4558129,42.320833
184678869,-84.4882649,42.077119
184678940,-84.4844929,42.078298
184678957,-84.2735769,42.176187
184679008,-84.2735669,42.175032
184679031,-84.4072149,42.299643
184679044,-84.4066569,42.300504
184679057,-84.4064199,42.301465
184679059,-84.4064199,42.303715
184679075,-84.2852239,42.106993
184679094,-84.3272509,42.222693
184679153,-84.3316139,42.218504
184679167,-84.4480859,42.312878
184679197,-84.4480309,42.327489
184679280,-84.4628349,42.345786
184679304,-84.2120769,42.089107
184679355,-84.2114784,42.087367
184679368,-84.2116969,42.098838
184679372,-84.2116409,42.095849
184679375,-84.2115209,42.092889
184679378,-84.2115869,42.092213
184679395,-84.2113469,42.091174
184679403,-84.2110759,42.090725
184679414,-84.2109709,42.090295
184679420,-84.2109859,42.089959
184679434,-84.2116179,42.089289
184679451,-84.6445959,42.176154
184679453,-84.6463269,42.176129
184679482,-84.3074359,42.123226
184679484,-84.3074009,42.124873
184679494,-84.4387839,42.179219
184679504,-84.3269419,42.226817
184679513,-84.3259389,42.22643
184679517,-84.3247204,42.2259349
184679520,-84.3227469,42.225107
184679546,-84.3187839,42.22265
184679602,-84.3183639,42.219047
184679610,-84.3183169,42.218514
184679698,-84.3855519,42.176179
184679701,-84.3855539,42.174916
184679707,-84.3781449,42.244813
184679710,-84.3781219,42.241572
184679765,-84.4110981,42.3092335
184679769,-84.4097361,42.3092425
184679776,-84.4083701,42.3092305
184679780,-84.4072725,42.3092185
184679783,-84.4070204,42.3092185
184679786,-84.4056666,42.3092155
184679788,-84.4043128,42.3092155
184679795,-84.4034225,42.3092064
184679809,-84.3842969,42.412072
184679834,-84.2960439,42.218398
184679855,-84.2882889,42.218276
184679859,-84.2820539,42.21827
184679862,-84.2796809,42.21825
184679871,-84.2689559,42.218194
184679919,-84.2391499,42.217998
184679925,-84.2294329,42.21819
184679929,-84.2197399,42.218336
184679953,-84.5657398,42.2200554
184679958,-84.4756371,42.2765652
184679962,-84.4562389,42.231713
184679968,-84.4563999,42.232795
184679974,-84.4548676,42.2256259
184679976,-84.4549679,42.229498
184680011,-84.3979699,42.24758
184680025,-84.3968139,42.247494
184680026,-84.3956309,42.247504
184680028,-84.3944139,42.247488
184680030,-84.3926709,42.247508
184680033,-84.3919599,42.247512
184680037,-84.3915669,42.247516
184680040,-84.3904869,42.247508
184680043,-84.3898409,42.247505
184680046,-84.3880459,42.247513
184680052,-84.3844359,42.24751
184680055,-84.3819929,42.247519
184680058,-84.3796229,42.247528
184680061,-84.3784499,42.247532
184680073,-84.4182229,42.293813
184680095,-84.3462869,42.227937
184680200,-84.3296039,42.396331
184680307,-84.3316059,42.217675
184680320,-84.3289639,42.217633
184680342,-84.3685806,42.1969687
184680353,-84.3867109,42.236746
184680355,-84.3867459,42.238454
184680389,-84.3866819,42.234889
184680411,-84.2025812,42.2525211
184680414,-84.2025849,42.251179
184680427,-84.6428139,42.136422
184680435,-84.6281979,42.136592
184680456,-84.6136429,42.136778
184680465,-84.5942229,42.136988
184680477,-84.4705649,42.187679
184680487,-84.4707969,42.186843
184680501,-84.4711469,42.186294
184680529,-84.2792639,42.210998
184680557,-84.2784599,42.210284
184680570,-84.2782169,42.198762
184680581,-84.2781579,42.197116
184680602,-84.2770969,42.19647
184680632,-84.2752879,42.194642
184680694,-84.2716009,42.187606
184680740,-84.2632899,42.175368
184680743,-84.2631629,42.168356
184680750,-84.2630669,42.160153
184680751,-84.2630309,42.158507
184680763,-84.2630199,42.156033
184680815,-84.2899539,42.213659
184680823,-84.2927429,42.215791
184680881,-84.3052309,42.221755
184680888,-84.3064949,42.221769
184680892,-84.3077779,42.221787
184680895,-84.3123899,42.221867
184680910,-84.313376,42.2224975
184680913,-84.3134549,42.22256
184680920,-84.3152339,42.224014
184680923,-84.3154129,42.224146
184680927,-84.3158929,42.224556
184680930,-84.3162679,42.224883
184680936,-84.3172777,42.2256691
184680938,-84.3184655,42.2264728
184680942,-84.3203279,42.227683
184680946,-84.3207829,42.227986
184680948,-84.322351,42.2289967
184680995,-84.4372129,42.273462
184680999,-84.4372319,42.274639
184681002,-84.4372199,42.27655
184681059,-84.1314849,42.330356
184681061,-84.1313759,42.322703
184681086,-84.1313129,42.310019
184681099,-84.1400559,42.34782
184681130,-84.4329749,42.218701
184681139,-84.4344019,42.218626
184681144,-84.4377429,42.218598
184681152,-84.3936449,42.193133
184681157,-84.3911979,42.193158
184681169,-84.3881439,42.193191
184681175,-84.3870409,42.193204
184681179,-84.3860179,42.193237
184681183,-84.3849739,42.193239
184681189,-84.4734449,42.276551
184681191,-84.4734659,42.277133
184681199,-84.4734699,42.277815
184681208,-84.4735989,42.278314
184681218,-84.4732789,42.276553
184681221,-84.4733239,42.277144
184681231,-84.4733139,42.277813
184681245,-84.4734559,42.278344
184681255,-84.4625129,42.236657
184681259,-84.4640789,42.236657
184681280,-84.2873659,42.090378
184681313,-84.2924849,42.090613
184681325,-84.6922551,42.3801379
184681355,-84.4544999,42.193091
184681362,-84.4550689,42.192434
184681371,-84.4559509,42.191304
184681378,-84.4567219,42.190019
184681416,-84.4557329,42.187127
184681420,-84.3649266,42.2556922
184681426,-84.3649529,42.252846
184681428,-84.3649509,42.251142
184681435,-84.3649259,42.247057
184681438,-84.3649229,42.245957
184681441,-84.3648859,42.240494
184681484,-84.2364509,42.189536
184681491,-84.4548959,42.245469
184681495,-84.4548789,42.243796
184681498,-84.4548509,42.242168
184681501,-84.4548329,42.240016
184681509,-84.1958629,42.290001
184681529,-84.4434149,42.294675
184681543,-84.4454129,42.294998
184681562,-84.3400079,42.387662
184681586,-84.3423849,42.388235
184681596,-84.4012303,42.1951328
184681604,-84.4116619,42.342092
184681655,-84.2559139,42.393685
184681693,-84.4416117,42.2355316
184681706,-84.4380999,42.23285
184681712,-84.438089,42.2306208
184681724,-84.2101759,42.102511
184681728,-84.2018649,42.102586
184681775,-84.1906289,42.101837
184681832,-84.1664359,42.10158
184681844,-84.2450006,42.1100498
184681845,-84.240333,42.1094049
184681846,-84.2369199,42.109005
184681852,-84.4954279,42.224632
184681854,-84.4948849,42.223662
184681882,-84.4941259,42.221783
184681892,-84.5536929,42.201527
184681914,-84.3248909,42.212934
184681922,-84.3248899,42.214354
184681936,-84.3777609,42.318453
184681966,-84.3860769,42.313468
184682010,-84.4335209,42.201598
184682057,-84.4353363,42.2030122
184682073,-84.4311189,42.180442
184682101,-84.443489,42.2339826
184682104,-84.4444926,42.2336589
184682107,-84.4470769,42.233016
184682119,-84.4485509,42.232836
184682129,-84.4520589,42.232808
184682133,-84.4534179,42.232788
184682137,-84.4559979,42.232795
184682145,-84.4624789,42.233406
184682211,-84.4772299,42.232833
184682214,-84.4801919,42.232854
184682221,-84.4826329,42.232884
184682226,-84.4835409,42.232904
184682229,-84.4851079,42.232926
184682239,-84.4907389,42.232971
184682246,-84.4926549,42.232978
184682247,-84.4947819,42.232978
184682250,-84.4974249,42.232973
184682253,-84.5023069,42.232992
184682258,-84.5077389,42.233016
184682262,-84.5407459,42.232979
184682273,-84.5610589,42.232916
184682278,-84.5709219,42.232898
184682282,-84.5757979,42.232891
184682292,-84.5989599,42.232931
184682302,-84.3970769,42.224834
184682317,-84.3939359,42.224833
184682336,-84.4274049,42.221292
184682353,-84.307483,42.1461804
184682365,-84.4406759,42.184709
184682376,-84.3585059,42.298657
184682397,-84.3387599,42.298884
184682411,-84.3161199,42.2989459
184682413,-84.3145755,42.2991801
184682436,-84.3989189,42.273806
184682471,-84.4643809,42.203715
184682484,-84.4669349,42.20378
184682496,-84.2777709,42.176004
184682527,-84.2735529,42.173647
184682537,-84.4727109,42.190771
184682564,-84.4740199,42.192041
184682669,-84.2553109,42.19186
184682672,-84.2554589,42.191992
184682684,-84.2568709,42.191957
184682691,-84.2576109,42.191783
184682696,-84.2581279,42.19179
184682720,-84.2533289,42.193174
184682735,-84.2535459,42.192808
184682740,-84.2540849,42.192459
184682759,-84.2548739,42.19231
184682769,-84.3336819,42.253988
184682771,-84.3336769,42.25314
184682778,-84.3336449,42.249956
184682794,-84.4111539,42.235613
184682796,-84.4111459,42.234731
184682798,-84.4111069,42.232801
184682807,-84.3995261,42.2484868
184682810,-84.3993349,42.247998
184682821,-84.4356939,42.273474
184682837,-84.5493139,42.103727
184682841,-84.5517499,42.10375
184682855,-84.3819454,42.2518861
184682858,-84.3819539,42.249337
184682861,-84.3819539,42.248437
184682878,-84.3820749,42.246609
184682884,-84.3820119,42.242775
184682891,-84.3436789,42.186689
184682896,-84.3447079,42.18677
184682913,-84.4333109,42.211002
184682923,-84.4333069,42.207485
184682937,-84.3994479,42.207565
184682942,-84.3977919,42.207262
184682963,-84.3055099,42.260179
184683002,-84.2001499,42.088397
184683008,-84.3904749,42.246586
184683017,-84.2853439,42.378974
184683037,-84.5656597,42.2183114
184683055,-84.4258569,42.248601
184683066,-84.4258209,42.250949
184683072,-84.4148019,42.235963
184683077,-84.4172109,42.235974
184683081,-84.4184249,42.235971
184683092,-84.4021619,42.256525
184683101,-84.4134819,42.228723
184683103,-84.4148679,42.228732
184683105,-84.4160759,42.228737
184683107,-84.4171409,42.228735
184683109,-84.4183549,42.228739
184683110,-84.4232239,42.228739
184683118,-84.4173259,42.23146
184683137,-84.4170819,42.231001
184683147,-84.4173019,42.247419
184683149,-84.4172919,42.245587
184683151,-84.4172669,42.24377
184683153,-84.4172229,42.241256
184683157,-84.4172129,42.240096
184683160,-84.4171959,42.239064
184683164,-84.4171909,42.23684
184683167,-84.4171889,42.235072
184683170,-84.4171599,42.232831
184683186,-84.4171659,42.227392
184683188,-84.4171349,42.230096
184683196,-84.5186049,42.146937
184683208,-84.5196219,42.146957
184683213,-84.6506649,42.171888
184683220,-84.6443995,42.1720148
184683235,-84.3971779,42.1966318
184683236,-84.3971789,42.19398
184683247,-84.2505129,42.388805
184683249,-84.2518009,42.388803
184683264,-84.5980049,42.258774
184683266,-84.5979759,42.258183
184683269,-84.5980019,42.257239
184683280,-84.4038399,42.275473
184683288,-84.2194089,42.095825
184683303,-84.4604249,42.270999
184683306,-84.3811679,42.194335
184683311,-84.3811519,42.194821
184683333,-84.3808859,42.196284
184683337,-84.3809139,42.196837
184683350,-84.4429059,42.272533
184683354,-84.4429529,42.276511
184683367,-84.2206439,42.096665
184683390,-84.3226119,42.225374
184683401,-84.321266,42.2763735
184683413,-84.3208279,42.275422
184683435,-84.2289409,42.191397
184683447,-84.4351119,42.305005
184683463,-84.3261239,42.214379
184683464,-84.3261109,42.212933
184683474,-84.3749679,42.116319
184683493,-84.3697799,42.287487
184683497,-84.3707849,42.287485
184683502,-84.3717949,42.287479
184683505,-84.3728779,42.287476
184683531,-84.3745769,42.286699
184683533,-84.3746149,42.286005
184683544,-84.3156179,42.279753
184683599,-84.4603639,42.182904
184683613,-84.4603379,42.181921
184683624,-84.4583639,42.245664
184683645,-84.4583239,42.2465
184683648,-84.4594429,42.208628
184683694,-84.3916539,42.182183
184683698,-84.3896989,42.182209
184683709,-84.2777739,42.174696
184683712,-84.2777859,42.177905
184683725,-84.3394379,42.196841
184683788,-84.3441229,42.185798
184683832,-84.3453239,42.180851
184683851,-84.3476429,42.176202
184684035,-84.3352799,42.16047
184684066,-84.3423579,42.380213
184684078,-84.2159769,42.343222
184684096,-84.2176739,42.340539
184684117,-84.4174969,42.256669
184684120,-84.4175499,42.258973
184684121,-84.415599,42.3369621
184684127,-84.4058839,42.249634
184684142,-84.4047729,42.249376
184684146,-84.4037099,42.2495886
184684150,-84.4025209,42.2498141
184684153,-84.4013446,42.2500396
184684155,-84.4001729,42.2502831
184684158,-84.3989769,42.250471
184684162,-84.3977854,42.2507266
184684166,-84.3966269,42.25094
184684169,-84.3954249,42.251184
184684202,-84.6888319,42.298231
184684206,-84.6789789,42.298247
184684222,-84.3936249,42.193626
184684310,-84.5755879,42.089359
184684339,-84.5753009,42.079529
184684347,-84.5754929,42.086367
184684360,-84.5759719,42.100801
184684459,-84.2375769,42.192298
184684465,-84.4182259,42.294737
184684482,-84.4360248,42.2024621
184684516,-84.3055709,42.228877
184684536,-84.3050919,42.226546
184684586,-84.1642129,42.158798
184684588,-84.1642899,42.158447
184684598,-84.4392729,42.247404
184684601,-84.4392769,42.246493
184684603,-84.4392729,42.245614
184684607,-84.4392739,42.243758
184684611,-84.4392569,42.242138
184684618,-84.4392549,42.240028
184684633,-84.4035989,42.226424
184684637,-84.4001649,42.226531
184684640,-84.3971439,42.226579
184684643,-84.3939509,42.226623
184684646,-84.3904389,42.226691
184684657,-84.5986449,42.258865
184684660,-84.5986299,42.258126
184684663,-84.5986399,42.257235
184684674,-84.3546029,42.198974
184684678,-84.3545849,42.198114
184684681,-84.3545859,42.196935
184684692,-84.4062379,42.261239
184684703,-84.4233846,42.2620164
184684706,-84.4282819,42.261997
184684712,-84.4301029,42.261992
184684714,-84.4331029,42.261976
184684715,-84.4345119,42.261999
184684716,-84.4381789,42.261986
184684717,-84.4392999,42.261986
184684718,-84.4396339,42.261992
184684719,-84.4404329,42.261989
184684720,-84.4412089,42.261984
184684723,-84.4429389,42.26198
184684725,-84.4441199,42.261965
184684728,-84.4453519,42.261963
184684732,-84.4465569,42.261972
184684734,-84.4482519,42.261975
184684735,-84.4488709,42.26198
184684737,-84.4517179,42.261981
184684746,-84.4528249,42.261984
184684763,-84.4038809,42.261532
184684766,-84.4050589,42.26153
184684770,-84.4060339,42.261534
184684773,-84.4061669,42.261513
184684779,-84.6215639,42.26649
184684843,-84.3420309,42.396297
184684857,-84.3414739,42.393835
184684865,-84.2024409,42.087347
184684892,-84.2035899,42.086356
184684916,-84.2034899,42.085614
184684932,-84.2035049,42.084522
184684950,-84.3145939,42.255155
184684994,-84.3096539,42.257086
184685020,-84.3094089,42.257125
184685024,-84.3090244,42.2575987
184685079,-84.3085449,42.257243
184685092,-84.2774579,42.149239
184685106,-84.2772989,42.131751
184685116,-84.5173669,42.221975
184685132,-84.2479569,42.109913
184685146,-84.2665081,42.2434631
184685188,-84.6959359,42.3775208
184685192,-84.6959394,42.3783156
184685205,-84.5998329,42.259938
184685218,-84.6006959,42.259806
184685221,-84.6018212,42.2592499
184685232,-84.5415919,42.373862
184685265,-84.5426049,42.372916
184685286,-84.6308989,42.174448
184685336,-84.3141599,42.086639
184685341,-84.3141579,42.089136
184685365,-84.2159479,42.091103
184685386,-84.2154149,42.09141
184685481,-84.5415639,42.403572
184685497,-84.2873559,42.090066
184685532,-84.2838659,42.090781
184685538,-84.3157549,42.102534
184685548,-84.3066269,42.102503
184685555,-84.3016279,42.102514
184685571,-84.3007089,42.102613
184685582,-84.3003499,42.102884
184685593,-84.2986429,42.103861
184685613,-84.2965279,42.104896
184685622,-84.2964589,42.106182
184685626,-84.2965159,42.109729
184685686,-84.2965449,42.117033
184685702,-84.4282979,42.247412
184685704,-84.4282819,42.245571
184685707,-84.4282489,42.2437904
184685710,-84.4282459,42.24214
184685720,-84.4282049,42.240058
184685725,-84.4282269,42.239199
184685729,-84.4282289,42.238269
184685733,-84.4282199,42.236475
184685737,-84.4282019,42.234641
184685746,-84.4281459,42.23288
184685756,-84.3107619,42.225784
184685758,-84.3107389,42.224802
184685765,-84.4185997,42.2547426
184685767,-84.4186019,42.255774
184685769,-84.4186279,42.256669
184685771,-84.4186419,42.258972
184685773,-84.4186709,42.261305
184685776,-84.4186259,42.2625
184685780,-84.4185609,42.263403
184685783,-84.4185099,42.26431
184685787,-84.4184719,42.265207
184685793,-84.4057779,42.24216
184685794,-84.4076489,42.242158
184685797,-84.4088469,42.242151
184685806,-84.4094149,42.242144
184685809,-84.4117289,42.242151
184685812,-84.4147249,42.242131
184685831,-84.2565029,42.209352
184685833,-84.2548869,42.209343
184685844,-84.4164039,42.197417
184685863,-84.4306879,42.180437
184685875,-84.4237219,42.207117
184685904,-84.5619526,42.2208884
184685915,-84.3304599,42.160433
184685918,-84.3294939,42.160429
184685921,-84.3265999,42.160429
184685924,-84.3257619,42.160412
184685927,-84.3063919,42.160371
184686078,-84.2614689,42.160135
184686081,-84.2555949,42.160086
184686118,-84.2484219,42.160606
184686142,-84.3408809,42.388951
184686164,-84.5017319,42.212157
184686212,-84.2505219,42.386448
184686220,-84.2299839,42.386685
184686224,-84.2281619,42.386709
184686228,-84.2051769,42.386938
184686233,-84.1905149,42.387122
184686241,-84.3014019,42.109772
184686243,-84.3014289,42.115334
184686244,-84.3014509,42.116976
184686245,-84.3014509,42.117371
184686250,-84.3014299,42.118605
184686323,-84.3034209,42.124359
184686344,-84.3415289,42.394114
184686356,-84.2876239,42.319347
184686372,-84.1545989,42.330056
184686413,-84.1550869,42.332063
184686454,-84.2999679,42.19854
184686493,-84.2992389,42.19665
184686507,-84.4772299,42.231457
184686552,-84.4769399,42.228969
184686586,-84.2467219,42.15292
184686594,-84.2482859,42.151331
184686606,-84.6269389,42.172544
184686638,-84.3200129,42.396923
184686642,-84.3196739,42.396846
184686655,-84.4037119,42.231475
184686665,-84.4002779,42.231932
184686668,-84.3972249,42.231993
184686673,-84.3940069,42.232077
184686680,-84.3920459,42.232097
184686696,-84.4385369,42.221382
184686701,-84.4384669,42.218236
184686749,-84.5183159,42.224965
184686795,-84.7150599,42.252956
184686827,-84.7162129,42.251429
184686834,-84.7161829,42.250348
184686855,-84.4401929,42.185053
184686899,-84.4391139,42.187011
184686907,-84.4402729,42.187005
184686933,-84.4199989,42.076092
184686947,-84.4189549,42.076354
184686958,-84.3319956,42.2340734
184686969,-84.2342519,42.198893
184686989,-84.3680289,42.210041
184687028,-84.4392689,42.160147
184687039,-84.3500319,42.27461
184687094,-84.4230549,42.337176
184687101,-84.4230829,42.336525
184687102,-84.4230669,42.335841
184687111,-84.4230339,42.335178
184687118,-84.4219089,42.242119
184687124,-84.4219869,42.240884
184687138,-84.3175179,42.231037
184687170,-84.2539189,42.393723
184687206,-84.2518059,42.39237
184687207,-84.2505359,42.392379
184687216,-84.3181175,42.2255323
184687234,-84.4221649,42.24558
184687239,-84.4221689,42.243751
184687241,-84.4221469,42.242121
184687248,-84.4058039,42.247512
184687251,-84.4088139,42.247461
184687253,-84.4100819,42.247456
184687255,-84.4117885,42.247469
184687257,-84.4134535,42.2474573
184687265,-84.4148165,42.247447
184687272,-84.4162323,42.2474313
184687279,-84.4171149,42.247424
184687282,-84.4177149,42.24742
184687286,-84.4185449,42.247419
184687289,-84.4234319,42.24742
184687292,-84.4246419,42.247401
184687295,-84.4270699,42.247417
184687298,-84.4295249,42.247405
184687301,-84.4319774,42.2474341
184687304,-84.4332313,42.2474344
184687307,-84.4344555,42.2474298
184687311,-84.4356339,42.247406
184687325,-84.4418899,42.247695
184687374,-84.4476759,42.251214
184687378,-84.4479139,42.251262
184687381,-84.4489319,42.251489
184687383,-84.4500059,42.251697
184687389,-84.4578129,42.253302
184687391,-84.4620688,42.2542073
184687398,-84.4637837,42.254586
184687409,-84.465685,42.2547142
184687410,-84.4667429,42.25471
184687414,-84.4675361,42.2547029
184687418,-84.4687689,42.254705
184687422,-84.4711969,42.254721
184687439,-84.4803459,42.254812
184687445,-84.4832739,42.254722
184687448,-84.4848939,42.254706
184687459,-84.4901719,42.254536
184687467,-84.4980219,42.25391
184687502,-84.2283629,42.248518
184687517,-84.2189689,42.2492017
184687521,-84.2160152,42.2500089
184687533,-84.6638489,42.26856
184687565,-84.6540949,42.269099
184687602,-84.619902,42.2658548
184687604,-84.6147209,42.263898
184687610,-84.6077387,42.261194
184687614,-84.6049869,42.260126
184687617,-84.603358,42.2594824
184687627,-84.6010649,42.258603
184687640,-84.7084466,42.264068
184687691,-84.6916659,42.262721
